id,name
1256,Ewa Zietek
1257,F. Murray Abraham
1258,F.A. Turner
1259,Fabienne Dali
1260,Fabio Mastrangelo
1261,Fabrice Luchini
1262,Fabrizio Rongione
1263,Faith Parker
1264,Fan Xu
1265,Fanny Ardant
1266,Faramarz Gharibian
1267,Farhad Aslani
1268,Farhad Israfilov
1269,Farhad Kherardmand
1270,Farley Granger
1271,Fatemeh Motamed Arya
1272,Fatima Bhutto
1273,Fatima Da Silva
1274,Fausto Guerzoni
1275,Fay Bainter
1276,Fay Compton
1277,Fay Holderness
1278,Fay Wray
1279,Faye Dunaway
1280,Federica Bertolani
1281,Federico Fellini
1282,Federico Luppi
1283,Federico Zardi
1284,Fedia van Huet
1285,Felicia Farr
1286,Felipe Vélez
1287,Felix Bressart
1288,Felix Eitner
1289,Feng Ku
1290,Ferdinand Kruta
1291,Ferhendeh Feydi
1292,Fernand Charpin
1293,Fernand Herrmann
1294,Fernand Ledoux
1295,Fernando Cayo
1296,Fernando Delgado
1297,Fernando Fernán Gómez
1298,Fernando Rey
1299,Fiammetta Baralla
1300,Filipe Vargas
1301,Filipp Avdeev
1302,Fiore Argento
1303,Fizuli Caferof
1304,Flavio Bucci
1305,Flora Robson
1306,Florence Anderson
1307,Florence Carrez
1308,Florence Lee
1309,Florence Vidor
1310,Florian Lukas
1311,Floriane Daniel
1312,Florinda Bolkan
1313,Folco Lulli
1314,Folker Bohnet
1315,Fonz Desa
1316,Forrest Robinson
1317,Fortunio Bonanova
1318,Fosco Giachetti
1319,Fournez-Goffard
1320,Franca Marzi
1321,Franca Pasut
1322,Franca Polesello
1323,Franca Valeri
1324,Frances McDormand
1325,Francesca Bertini
1326,Francesca De Sapio
1327,Francesca Moriggi
1328,Francesca Ziviani
1329,Francesco Annibali
1330,Francesco Rabal
1331,Franchot Tone
1332,Francis L. Sullivan
1333,Francisco Algora
1334,Francisco Rabal
1335,Franco Citti
1336,Franco Fabrizi
1337,Franco Franchi
1338,Franco Graziosi
1339,Franco Interlenghi
1340,Franco Merli
1341,Franco Nero
1342,Francoise Lebrun
1343,Frank Adonis
1344,Frank Albertson
1345,Frank Berry
1346,Frank Cady
1347,Frank Conroy
1348,Frank Dawson
1349,Frank DiLeo
1350,Frank Faylen
1351,Frank Gerstle
1352,Frank Glaubrecht
1353,Frank Middlemass
1354,Frank Morgan
1355,Frank Orth
1356,Frank Overton
1357,Frank Reicher
1358,Frank Ronzio
1359,Frank Roth
1360,Frank Sinatra
1361,Frank Sivero
1362,Frank Topham
1363,Frank Vincent
1364,Frank Wickermann
1365,Frank Wolff
1366,Frank Zappa
1367,Frankie Faison
1368,Frankie Thorn
1369,Frantisek Kovarík
1370,Frantisek Polata
1371,Frantisek Rehak
1372,Frantisek Velecký
1373,Frantisek Zvarík
1374,Franz Fuenstler
1375,Franz Lederer
1376,Franz-Otto Krüger
1377,Franziska Kinz
1378,Franziska Traub
1379,François Bard
1380,François Chattot
1381,François Damiens
1382,François Lafarge
1383,François Leterrier
1384,François Maistre
1385,François Morel
1386,François Périer
1387,François Truffaut
1388,Françoise Dorléac
1389,Fred Astaire
1390,Fred Clark
1391,Fred Düren
1392,Fred Kholer
1393,Fred MacMurray
1394,Fred Ward
1395,Freddie Bartholomew
1396,Freddie Jones
1397,Freddie Mercury
1398,Frederic Eng
1399,Frederic Forrest
1400,Frederick Ashton
1401,Frederick Burton
1402,Frederick Coffin
1403,Frederick Combs
1404,Frederick Vroom
1405,Fredric March
1406,Frida Richard
1407,Frieda Inescort
1408,Friedrich Feher
1409,Friedrich Gnaß
1410,Fritz Körtner
1411,Fritz Odemar
1412,Fritz Rasp
1413,Fritz Weaver
1414,Fritz Wepper
1415,Frédéric de Pasquale
1416,Frédérique Feder
1417,Fudeko Tanaka
1418,Fujio Suga
1419,Fumie Kitahara
1420,Fumiko Miyata
1421,Fuyuki Murakami
1422,Fëdor Shaljapin
1423,G.D. Spradlin
1424,Gabor von Lessner
1425,Gabriel Gabrio
1426,Gabriel de Gravone
1427,Gabriela Carrizo
1428,Gabriela Wilhelmová
1429,Gabriele Blum
1430,Gabriele Ferzetti
1431,Gabriella Giorgelli
1432,Gabriella Pallotta
1433,Gabrielle Fontan
1434,Gaby Morlay
1435,Gaetano Weysen-Volli
1436,Gail Russell
1437,Gail Zappa
1438,Galina Volchek
1439,Gangapada Bose
1440,Ganjiro Nakamura
1441,Gao Jie
1442,Gaoba
1443,Gar Moore
1444,Garret Dillahunt
1445,Gary Busey
1446,Gary Cockrell
1447,Gary Cooper
1448,Gary Daniels
1449,Gary Lockwood
1450,Gary Merrill
1451,Gaston Modot
1452,Gastone Moschin
1453,Gastone Renzelli
1454,Gay Hamilton
1455,Gaylen Ross
1456,Gayne Sullivan
1457,Gea Marotta
1458,Geena Davis
1459,Geir Westby
1460,Gemma Cuenca
1461,Gena Rowlands
1462,Gene Dynarski
1463,Gene Evans
1464,Gene Hackman
1465,Gene Kelly
1466,Gene Lockhart
1467,Gene Tierney
1468,Gene Wilder
1469,Geneviève Bujold
1470,Geneviève Capy
1471,Geneviève Page
1472,Genica Athanasiou
1473,Genjiro Arato
1474,Geoffrey Copleston
1475,Geoffrey Keen
1476,Georg John
1477,Georg Årlin
1478,George Ali
1479,George Angel Rivas Jr.
1480,George Bancroft
1481,George Brent
1482,George C. Scott
1483,George Chakiris
1484,George Clooney
1485,George Coulouris
1486,George Davis
1487,George Fawcett
1488,George Foreman
1489,George Lucas
1490,George Macready
1491,George Nader
1492,George O'Brien
1493,George Raft
1494,George Sanders
1495,George Siegmann
1496,George W. Bush
1497,George Walcott
1498,Georges Flamant
1499,Georges Poujouly
1500,Georges Rigaud
1501,Georges Térof
1502,Georgi Kadurin
1503,Georgia Hale
1504,Georgine Darcy
1505,Geraldine Chaplin
1506,Geraldine Hughes
1507,Geraldine Page
1508,Gerda Maurus
1509,Germaine Noizet
1510,Gert Fröbe
1511,Gertrud Arnold
1512,Gertrud Bredel
1513,Gertrude Bredel
1514,Gertrude De Lalsky
1515,Gertrude McCoy
1516,Gertrude Welcker
1517,Geymond Vital
1518,Gheorghe Visu
1519,Giacomo Rizzo
1520,Gian Maria Volonté
1521,Gianfilippo Carcano
1522,Gianfranco Barra
1523,Gianni Russo
1524,Gianni Santuccio
1525,Gibson Gowland
1526,Gig Young
1527,Gil Bellows
1528,Gil Clary
1529,Gilbert Gil
1530,Gilbert Melki
1531,Gilbert Pruchon
1532,Gilles Margaritis
1533,Gina Lollobrigida
1534,Gina Manès
1535,Gina Mastrogiacomo
1536,Ginette Leclerc
1537,Ginger Rogers
1538,Ginia Bellafante
1539,Gino Saltamerenda
1540,Giorgio Cataldi
1541,Giovanna Ralli
1542,Giovanni Porcu
1543,Giovanni Ribisi
1544,Gisela Müller
1545,Gita Ghatak
1546,Gita Misurová
1547,Giuliano Gemma
1548,Giulietta Masina
1549,Giulio Chiari
1550,Giuseppe Addobbati
1551,Giuseppe Boccalatte
1552,Giuseppe Cederna
1553,Giuseppe Cuccu
1554,Gladys Golden
1555,Gladys Hulette
1556,Glen Cavender
1557,Glenda Farrell
1558,Glenn Ford
1559,Glenn Tryon
1560,Gloria Grahame
1561,Gloria Stuart
1562,Gloria Swanson
1563,Godfrey Quigley
1564,Gong Li
1565,Gonjurô Kawarazaki
1566,Googie Withers
1567,Gore Vidal
1568,Gottfried John
1569,Govinda Chakravarti
1570,Grace Hayle
1571,Grace Kelly
1572,Grande Otelo
1573,Grant Williams
1574,Grazyna Dylag
1575,Grazyna Szapolowska
1576,Greg D'Agostino
1577,Greg Melvill-Smith
1578,Gregg Edelman
1579,Gregor Bakovic
1580,Gregory Peck
1581,Gregory Ratoff
1582,Greta Garbo
1583,Greta Schroeder
1584,Griffin Dunne
1585,Grigorij Aleksandrov
1586,Grigorij Alexandrov
1587,Gro Fraas
1588,Groucho Marx
1589,Grégoire Colin
1590,Gudrun Geyer
1591,Gudrun Landgrebe
1592,Guglielmo Favilla
1593,Guido Alberti
1594,Guillermo Merlo
1595,Gunnar Björnstrand
1596,Gunnar Hansen
1597,Gunnel Lindblom
1598,Guo Xiaodong
1599,Guru Dutt
1600,Gus Schilling
1601,Gustaf Gründgens
1602,Gustav Diessl
1603,Gustav Fröhlich
1604,Gustav Hilmar
1605,Gustav Püttjer
1606,Gustav von Vangenheim
1607,Gustav von Wagenheim
1608,Guy Frangin
1609,Guylaine Schlumberger
1610,Gyula Pauer
1611,Gábor Agárdi
1612,Gérard Depardieu
1613,Gérard Lanvin
1614,Gérard Philipe
1615,Gérard de Bédarieux
1616,Gösta Ekman
1617,Gülayse Erkoc
1618,Gülsen Alniaçik
1619,Gülçin Santircioglu
1620,Günter Lamprecht
1621,Hadje Fatime N'Goua
1622,Hae Jin Huang
1623,Hae-suk Kim
1624,Hakan Boyav
1625,Halil Hergün
1626,Halina Kowalska
1627,Han Hsue
1628,Han Yin-Chieh
1629,Han Zhang
1630,Hana Slivková
1631,Hank Mann
1632,Hank Skinner
1633,Hanna Ralph
1634,Hanna Schygulla
1635,Hannelore Elsner
1636,Hannjo Hasse
1637,Hans Adalbert Schlettow
1638,Hans Albers
1639,Hans Caninenberg
1640,Hans Heinrich von Twardowski
1641,Hans Klering
1642,Hans Masius
1643,Hans Sotin
1644,Hans Unterkircher
1645,Hans Zimmer
1646,Hans-Jürgen Schatz
1647,Hans-Peter Reinicke
1648,Hans-Uwe Bauer
1649,Hanyu Zhang
1650,Harald Warmbrunn
1651,Hardy Krüger
1652,Hari Rhodes
1653,Harold Gould
1654,Harold Lloyd
1655,Harpo Marx
1656,Harri Kõrvits
1657,Harriet Andersson
1658,Harriet White
1659,Harris Dickinson
1660,Harris Yulin
1661,Harrison Ford
1662,Harry Andrews
1663,Harry Baer
1664,Harry Bellaver
1665,Harry Crocker
1666,Harry Davis
1667,Harry Dean Stanton
1668,Harry Earles
1669,Harry Feist
1670,Harry Havilio
1671,Harry Myers
1672,Harry Northup
1673,Harry Shannon
1674,Harry Vejar
1675,Haruko Kato
1676,Haruko Sugimura
1677,Haruo Tanaka
1678,Harvey Cooper
1679,Harvey Keitel
1680,Hasbiye Günay
1681,Hazel Keener
1682,Hazel Orencio
1683,Hector Brito
1684,Hedda Hopper
1685,Hedwig Schlichter
1686,Hedy Lamarr
1687,Hee-won Kim
1688,Heide Kipp
1689,Heidi Von Palleske
1690,Heihachirô Ôkawa
1691,Heinrich George
1692,Heinz Blankenburg
1693,Heinz Moog
1694,Helen Broderick
1695,Helen Hanft
1696,Helen Morse
1697,Helen Stenborg
1698,Helen Vinson
1699,Helena Dabrowska
1700,Helena Pejsková
1701,Helena Rojo
1702,Helga Bender
1703,Helmut Berger
1704,Helmut Griem
1705,Hendrik Toompere Jr.
1706,Henning Moritzen
1707,Henri Garcin
1708,Henri Jacques Huet
1709,Henri Marchand
1710,Henri Serre
1711,Henri Storck
1712,Henriette Gérard
1713,Henrik Malberg
1714,Henrique Serpa de Vasconcelos
1715,Henrique Vasconcelos
1716,Henry Arnold
1717,Henry Belot
1718,Henry Bergman
1719,Henry Daniell
1720,Henry Fonda
1721,Henry Gibson
1722,Henry Jones
1723,Henry Kolker
1724,Henry Morgan
1725,Henry Travers
1726,Henry Victor
1727,Henryk Baranowski
1728,Henryk Talar
1729,Herbert Grimwood
1730,Herbert Marshall
1731,Herbert Mundin
1732,Hermann Thimig
1733,Hermann Vallentin
1734,Hertha Thiele
1735,Hideki Gôko
1736,Hideko Takamine
1737,Hideo Kanze
1738,Hideo Kidokoro
1739,Hideyo Amamoto
1740,Hikari Kajiwara
1741,Hikari Mitsushima
1742,Hikaru Hoshi
1743,Hilary Swank
1744,Hilda Bernard
1745,Hilda Borgström
1746,Hilton Edwards
1747,Hiroko Ishii
1748,Hiroko Ito
1749,Hiroko Oshima
1750,Hiroshi Abe
1751,Hiroshi Hayashi
1752,Hiroshi Izumida
1753,Hiroshi Kawaguchi
1754,Hiroshi Koizumi
1755,Hiroshi Minami
1756,Hiroshi Nemoto
1757,Hiroshi Nihon'yanagi
1758,Hiroshi Shimizu
1759,Hiroyuki Nishimoto
1760,Hiroyuki Onoue
1761,Hisako Takihana
1762,Hisao Toake
1763,Hitomi Nozoe
1764,Hitu
1765,Hjordis Ulriksen
1766,Hocine Rifahi
1767,Holmes Herbert
1768,Hongmei Zhang
1769,Hope Emerson
1770,Horace McMahon
1771,Hortensia Santovena
1772,Hoshinosuke Yoshinaga
1773,Hossain Farazmand
1774,Hossain Sabzian
1775,Hossein Farzi-Zadeh
1776,Hosui Araya
1777,Hotaru Nomoto
1778,Houman Kiai
1779,House Jameson
1780,Howard Da Silva
1781,Howard Duff
1782,Howard Freeman
1783,Howard Vernon
1784,Howard Wendell
1785,Hristos Passalis
1786,Hsia Hsu
1787,Hsin Shu-fen
1788,Hsing Chen
1789,Hsu Feng
1790,Hu Ling
1791,Hua Yueh
1792,Hubert Deschamps
1793,Huerequeque Enrique Bohorquez
1794,Hugh Marlowe
1795,Hugues Quester
1796,Humphrey Bogart
1797,Hwang Chin-ru
1798,Hye-yeong Lee
1799,Hyeon-jae Jo
1800,Hyeong-jin Kong
1801,Hyeonjong Jang
1802,Hylda Baker
1803,Hélène Perdrière
1804,Hélène Rocheteau
1805,Hélène Surgere
1806,Ian Bannen
1807,Ian Holm
1808,Ian Keith
1809,Ian McKellen
1810,Ian Underwood
1811,Ibrahim Koma
1812,Ichirô Sugai
1813,Ida Galli
1814,Ida Kaminska
1815,Ida Lupino
1816,Iga Mayr
1817,Igor Chmela
1818,Igor Kovac
1819,Igor Shibanov
1820,Igor Smialowski
1821,Ikko Suzuki
1822,Ilaria Dervishllari
1823,Ildebrando Santafe
1824,Ildikó Bánsági
1825,Ilja Prachar
1826,In-kwon Kim
1827,Ineko Arima
1828,Inga Gill
1829,Inga Rakowski
1830,Inga Swenson
1831,Inge Landgut
1832,Inger-Berit Oland
1833,Ingetraud Hinze
1834,Ingrid Bergman
1835,Ingrid Caven
1836,Ingrid Isotamm
1837,Ingrid Thulin
1838,Inna Verbitskaya
1839,Innokentj Smoktunovskij
1840,Inês Campos
1841,Ion Fiscuteanu
1842,Ionita Radu Georgescu
1843,Iran Outari
1844,Irena Laskowska
1845,Irena Orska
1846,Irene Dunne
1847,Irene Papas
1848,Irene Rich
1849,Irina Demick
1850,Irina Gubanova
1851,Irina Tarkovskaya
1852,Iris Alpáñez
1853,Irm Hermann
1854,Irma Bischofova
1855,Irmgard Bern
1856,Irving Bacon
1857,Irène Jacob
1858,Irén Szajki
1859,Isa Barzizza
1860,Isa Hochgerner
1861,Isa Miranda
1862,Isaac Mavimbella
1863,Isabel Abreu
1864,Isabel Muñoz Cardoso
1865,Isabel Telleria
1866,Isabella Pennisi
1867,Isabelle Adjani
1868,Isabelle Carré
1869,Isabelle Weingarten
1870,Isamu Ôsuga
1871,Isao Hashizume
1872,Isao Natsuyagi
1873,Isao Tamagawa
1874,Isao Yamagata
1875,Isela Vega
1876,Ismael Elma
1877,Ismail Hakki Taslak
1878,Isobel Elson
1879,Issam Abdi
1880,István Fogarasi
1881,István Lénárt
1882,Isuzu Yamada
1883,Italia Almirante Manzini
1884,Itsuji Itao
1885,Itsuo Watanabe
1886,Iva Littmanová
1887,Ivan Asic
1888,Ivan Lapikov
1889,Ivan Mikolajchuk
1890,Ivan Palúch
1891,Ivan Trojan
1892,Ivan Vyskocil
1893,Ivano Marescotti
1894,Ivo Garrani
1895,Ivo Gregurevic
1896,Ivy Close
1897,Iván Darvas
1898,Iwona Bielska
1899,Jack Benny
1900,Jack Buchanan
1901,Jack Carson
1902,Jack Cloonan
1903,Jack Creley
1904,Jack Dodson
1905,Jack Elam
1906,Jack Hawkins
1907,Jack Holt
1908,Jack Huston
1909,Jack Kehoe
1910,Jack La Rue
1911,Jack Lemmon
1912,Jack Murphy
1913,Jack Nance
1914,Jack Nicholson
1915,Jack Oakie
1916,Jack Palance
1917,Jack Purvis
1918,Jack Raymond
1919,Jack Smith
1920,Jack Thibeau
1921,Jack Trevor
1922,Jack Warden
1923,Jack Warner
1924,Jack Watson
1925,Jack Webb
1926,Jack Wilson
1927,Jacki Weaver
1928,Jackie Coogan
1929,Jackie Gleason
1930,Jacqueline Andère
1931,Jacqueline Bisset
1932,Jacqueline Scott
1933,Jacques Doniol-Valcroze
1934,Jacques Leroy
1935,Jacques Nolot
1936,Jacques Perrin
1937,Jacques Tati
1938,Jadea Mercedes Diaz
1939,Jae-kwang Jeong
1940,Jalil Lespert
1941,Jamco Jayang
1942,James Barnes
1943,James Best
1944,James Bolam
1945,James Brown (II)
1946,James Caan
1947,James Cagney
1948,James Cameron
1949,James Coburn
1950,James Cromwell
1951,James Dean
1952,James Earl Jones
1953,James Flavin
1954,James Fox
1955,James Gandolfini
1956,James Garner
1957,James H. Anderson
1958,James Keane
1959,James Kinstle
1960,James Marcus
1961,James Mason
1962,James Murray
1963,James Olson
1964,James Remar
1965,James Stephenson
1966,James Stewart
1967,James Villiers
1968,James Westerfield
1969,James Whitemore
1970,James Whitmore
1971,James Willmas
1972,James Woods
1973,Jameson Thomas
1974,Jamie Luk
1975,Jamie Sanchez
1976,Jan Bijvoet
1977,Jan Decleir
1978,Jan Decorte
1979,Jan Frycz
1980,Jan Hartl
1981,Jan Henrik Stahlberg
1982,Jan Hieronimko
1983,Jan Jurewicz
1984,Jan Kacer
1985,Jan Klusák
1986,Jan Kolarik
1987,Jan Kraus
1988,Jan Kreczmar
1989,Jan Machulski
1990,Jan Malmsjö
1991,Jan Nowicki
1992,Jan Piechocinski
1993,Jan Pocepický
1994,Jan Schneider
1995,Jan Sterling
1996,Jan Tenar
1997,Jan Tesarz
1998,Jan Triska
1999,Jana Brejchová
2000,Jana Hlavácková
2001,Jana Hájková
2002,Jana Mézlová
2003,Jana Olhová
2004,Jana Pracharova
2005,Jana Stehnová
2006,Jane Darwell
2007,Jane Fonda
2008,Jane Greer
2009,Jane Hylton
2010,Jane Lobre
2011,Jane Randolph
2012,Jane Vallis
2013,Jane Wyatt
2014,Jane Wyman
2015,Janet Gaynor
2016,Janet Leigh
2017,Jang Dong-he
2018,Jang Hee-Jin
2019,Janice Rule
2020,Janie Marèze
2021,Janina Fautz
2022,Janusz Gajos
2023,Jared Leto
2024,Jaroslav Dusek
2025,Jaroslav Moucka
2026,Jaroslav Satoranský
2027,Jaroslava Kretschmerová
2028,Jaroslaw Kopaczewski
2029,Jason Miller
2030,Jason Robards
2031,Jason Tomlins
2032,Javier Bardem
2033,Javier Cámara
2034,Javier De Pietro
2035,Jawed El Berni
2036,Jay Baruchel
2037,Jaya Bhaduri
2038,Jayanama Nopachai
2039,Jean (II)
2040,Jean Adair
2041,Jean Arthur
2042,Jean Badin
2043,Jean Carson
2044,Jean Champion
2045,Jean Dasté
2046,Jean Debucourt
2047,Jean Denet
2048,Jean Desailly
2049,Jean Gabin
2050,Jean Hagen
2051,Jean Harlow
2052,Jean Heather
2053,Jean Hersholt
2054,Jean Kennedy
2055,Jean Kent
2056,Jean Martin
2057,Jean Muir
2058,Jean Peters
2059,Jean Pommier
2060,Jean Pélegri
2061,Jean Renoir
2062,Jean Rochefort
2063,Jean Rougerie
2064,Jean Seberg
2065,Jean Servais
2066,Jean Simmons
2067,Jean Sorel
2068,Jean Wallace
2069,Jean Willes
2070,Jean Yanne
2071,Jean-Bernard Guillard
2072,Jean-Claude Brialy
2073,Jean-Claude Fourneau
2074,Jean-Claude Gallotta
2075,Jean-Claude Guilbert
2076,Jean-Louis Barrault
2077,Jean-Louis Trintignant
2078,Jean-Luc Godard
2079,Jean-Marc Barr
2080,Jean-Marie Robain
2081,Jean-Paul Belmondo
2082,Jean-Paul Comart
2083,Jean-Pierre Aumont
2084,Jean-Pierre Cassel
2085,Jean-Pierre Darroussin
2086,Jean-Pierre Kalfon
2087,Jean-Pierre Lorit
2088,Jean-Pierre Léaud
2089,Jean-Pierre Melville
2090,Jean-Pierre Zola
2091,Jean-Pol Dubois
2092,Jean-Roger Milo
2093,Jeanette MacDonald
2094,Jeanette Nolan
2095,Jeanne Aptekman
2096,Jeanne Bates
2097,Jeanne Crain
2098,Jeanne Fusier-Gir
2099,Jeanne Moreau
2100,Jeannette MacDonald
2101,Jebbie VeSota
2102,Jeff Bridges
2103,Jeff Goldblum
2104,Jeffrey DeMunn
2105,Jeffrey Hunter
2106,Jeffrey Jones
2107,Jeffrey Lynn
2108,Jeffrey Wright
2109,Jeffrie Lane
2110,Jennifer Connelly
2111,Jennifer Jones
2112,Jenny Elvers-Elbertzhagen
2113,Jenõ Bodrogi
2114,Jeong-ok Na
2115,Jeremy Irons
2116,Jerry Lewis
2117,Jerry Stovin
2118,Jerry Ziesmer
2119,Jerzy Michal Bozyk
2120,Jerzy Radziwilowicz
2121,Jerzy Trela
2122,Jesse Plemons
2123,Jessica Tandy
2124,Jessie Royce Landis
2125,Jet Li
2126,Jeung-nyeo Ju
2127,Ji-han Do
2128,Ji-hyeon Jeong
2129,Ji-won Uhm
2130,Ji-woong Wi
2131,Jiji Dan
2132,Jim Backus
2133,Jim Bouton
2134,Jim Carrey
2135,Jim Caviezel
2136,Jim Farley
2137,Jim Metzler
2138,Jim Siedow
2139,Jim Ward
2140,Jimmie Dale Gilmor
2141,Jimmy Hanley
2142,Jin Kyu Kim
2143,Jin-Sung Yang
2144,Jin-Yeong Jeong
2145,Jin-seok Yang
2146,Jinpachi Nezu
2147,Jiri Menzel
2148,Jiri Nemec
2149,Jirí Kodet
2150,Jirí Krytinár
2151,Jirí Lábus
2152,Jirí Suchý
2153,Jitka Zelenohorská
2154,Jitsuko Yoshimura
2155,Jo Ann Brody
2156,Joachim Bauer
2157,Joachim Bernhard
2158,Joan Allen
2159,Joan Bennett
2160,Joan Blondell
2161,Joan Caulfield
2162,Joan Chandler
2163,Joan Crawford
2164,Joan Fontaine
2165,Joan Riveyre
2166,Joan Shawlee
2167,Joanna Cassidy
2168,Joanna Gleason
2169,Joanna Moore
2170,Joanne Dru
2171,Joanne Woodward
2172,Joaquín Martínez
2173,Jobyna Ralston
2174,Jocelyn Brando
2175,Jodhi May
2176,Jodi Thelen
2177,Jodie Foster
2178,Joe E. Brown
2179,Joe Pesci
2180,Joe Robinson
2181,Joe Turkel
2182,Joel McCrea
2183,Joel Torre
2184,Johanna Ter Steege
2185,Johannes Lobewein
2186,Johannes Metzdorf
2187,John Alexander
2188,John Archer
2189,John Barrymore
2190,John Bartha
2191,John Beck
2192,John Belushi
2193,John Berkes
2194,John Buckwalter
2195,John C. Reilly
2196,John Cale
2197,John Candy
2198,John Carol
2199,John Carradine
2200,John Carroll
2201,John Cassavetes
2202,John Cazale
2203,John Clive
2204,John Craig
2205,John Cusack
2206,John Dall
2207,John Deacon
2208,John Derek
2209,John Dugan
2210,John Ford
2211,John Francis Lane
2212,John Fraser
2213,John Garfield
2214,John Gavin
2215,John Getz
2216,John Gielgud
2217,John Gilbert
2218,John Good
2219,John Goodman
2220,John Gregson
2221,John Halliday
2222,John Heard
2223,John Hillerman
2224,John Howard
2225,John Hurt
2226,John Huston
2227,John Larch
2228,John Laurie
2229,John Leguizamo
2230,John Lithgow
2231,John Lodge
2232,John Marley
2233,John Matthews
2234,John McCallum
2235,John McGiver
2236,John Megna
2237,John Mills
2238,John Pankow
2239,John Payne
2240,John Qualen
2241,John Rand
2242,John Rhys-Davies
2243,John Richardson
2244,John Ridgely
2245,John Savage
2246,John Slater
2247,John Travolta
2248,John Turturro
2249,John Vernon
2250,John Vivyan
2251,John Wayne
2252,John Williams
2253,John Wray
2254,Johnny Depp
2255,Johnny Dorelli
2256,Johnny Walker
2257,Johnson Ransford
2258,Jon Faine
2259,Jon Voight
2260,Jon Whiteley
2261,Jonah Hauer-King
2262,Jonathan Emerson
2263,Jonathan Hale
2264,Jonathan Holmes
2265,Jonathan Stone
2266,Joni Mitchell
2267,Jordi Dauder
2268,Jose Gil Abad
2269,Jose Jimanez
2270,Jose Luis Torres
2271,Josef Bierbichler
2272,Josef Chodora
2273,Josef Egger
2274,Josef Fiala
2275,Josef Hlinomaz
2276,Josef Kemr
2277,Josef Koblizek
2278,Josef Koggel
2279,Josef Kotapis
2280,Josef Kubat
2281,Josef Somr
2282,Joseph Alessi
2283,Joseph Bono
2284,Joseph C. Garcia
2285,Joseph Calleia
2286,Joseph Cotten
2287,Joseph Egger
2288,Joseph Harrington
2289,Joseph Keaton
2290,Joseph Rovensky
2291,Josephine Crowell
2292,Josephine Hull
2293,Josephine Hutchinson
2294,Josh Albee
2295,Josh Brolin
2296,Josh Pearson
2297,Josip Pejakovic
2298,José Afonso Pimentel
2299,José Baviera
2300,José Calvo
2301,José Ferrer
2302,José Lewgoy
2303,José Luis López Vazquez
2304,José María Lado
2305,José Quaglio
2306,José Villasante
2307,Jovelle Joubert
2308,Joy Boushel
2309,Joy Page
2310,Joyce Carey
2311,Jozef Króner
2312,João Arrais
2313,João Móra
2314,Juan Batista Martinez
2315,Juan De Landa
2316,Juan Jesús Valverde
2317,Juan Wang
2318,Juanita Moore
2319,Judit Pogàny
2320,Judith Anderson
2321,Judith Anna Roberts
2322,Judith Engel
2323,Judith Evelyn
2324,Judith Henry
2325,Judith Malina
2326,Judith O'Dea
2327,Judith Riley
2328,Judy Garland
2329,Judy Holliday
2330,Jukichi Uno
2331,Julanne Johnston
2332,Jules
2333,Julia Foster
2334,Julian Glover
2335,Julian McMahon
2336,Julian West
2337,Julianne Moore
2338,Julianne Nicholson
2339,Julie Allred
2340,Julie Carmen
2341,Julie Christie
2342,Julien Bertheau
2343,Julien Carette
2344,Juliet Berto
2345,Juliet Landau
2346,Julija Solnceva
2347,Julita Witt
2348,Julius Molnar jr.
2349,Jun Hamamura
2350,Jun Negami
2351,Jun Tatara
2352,Jun Ôtomo
2353,June Lang
2354,Jung-hae Oh
2355,Junie Astor
2356,Jurij Jarvet
2357,Justin Kirk
2358,Justin Reinsilber
2359,Justin Theroux
2360,Justo Valdez
2361,János Breckl
2362,János Derzsi
2363,János Görbe
2364,Jérémie Rénier
2365,Jésus Fernández
2366,Jô Odagiri
2367,Jô Shishido
2368,Jörg Hube
2369,Jörg Richter
2370,Jörgen Lindström
2371,Jürgen Prochnow
2372,Jürgen Vogel
2373,Jüri Järvet
2374,K.T. Stevens
2375,Kaan Karabacak
2376,Kabir Bedi
2377,Kadir Kaymaz
2378,Kakuko Mori
2379,Kali Sarkar
2380,Kalila Aguilos
2381,Kamatari Fujiwara
2382,Kan Hayashi
2383,Kan Yanagiya
2384,Kane Kosugi
2385,Kaneko Iwasaki
2386,Kanjuro Arashi
2387,Kanna Hashimoto
2388,Kanu Bandonopadhaya
2389,Kanu Bannerjee
2390,Kanura Banerjee
2391,Kaoko Kase
2392,Kaori Momoi
2393,Kaoru Kusuda
2394,Kappei Matsumoto
2395,Kar-Wai Wong
2396,Karel Brozek
2397,Karel Effa
2398,Karel Höger
2399,Karel Mares
2400,Karel Smyczek
2401,Karel Vasicek
2402,Karen Allen
2403,Karen Black
2404,Karen Ludwig
2405,Karen Morley
2406,Karen Robson
2407,Kari Sylwan
2408,Karin Dicker
2409,Karin Kienzler
2410,Karin Rasenack
2411,Karl Hardman
2412,Karl Malden
2413,Karl-Heinz Gerdesmann
2414,Karlheinz Böhm
2415,Karuna Bannerjee
2416,Kasey Rogers
2417,Kasi Lemmons
2418,Katariina Unt
2419,Kate Harrington
2420,Katerina Golubëva
2421,Katerina Irmanovová
2422,Katharina Bohm
2423,Katharine Hepburn
2424,Katharine Ross
2425,Katharine Towne
2426,Katherine Bianchi
2427,Katherine Quittner
2428,Kathleen Clifford
2429,Kathleen Comegys
2430,Kathleen Maguire
2431,Kathrin McGuire
2432,Kathryn Grant
2433,Kathryn McGuire
2434,Kathy Fields
2435,Kati Lázár
